Primary_Key,Store_Number,vehicle_color,vehicle_make,vehicle_model,vehicle_type,vehicle_year,count
14145,Store_8192,Gray,Honda,Accord,Car,2018,4
14146,Store_8192,Red,Ford,Mustang,SUV,2023,2
14147,Store_8192,Silver,Nissan,Sentra,Car,,2
14148,Store_8192,White,Acura,MDX,Van,2022,1
14149,Store_8192,White,Jeep,Liberty,SUV,2009,1
14150,Store_8192,White,Toyota,Sienna,Van,2012,1
14151,Store_8192,White,Volkswagen,Tiguan,SUV,2011,1
14152,Store_8192,White,Volvo,S40,Car,2009,1
14153,Store_8192,White,,,Car,,2
14154,Store_8192,White,,,SUV,,1
14155,Store_8192,,,,,,53
14156,Store_8195,Black,BMW,,Car,,3
14157,Store_8195,Black,Land Rover,,SUV,,1
14158,Store_8195,Black,Nissan,,SUV,,1
14159,Store_8195,Blue,Mitsubishi,,SUV,,2
14160,Store_8195,Blue,,,Bicycle,,1
14161,Store_8195,Gray,,,Car,,2
14162,Store_8195,Red,Toyota,Corolla,Car,,2
14163,Store_8195,Silver,Honda,Odyssey,Van,2009,1
14164,Store_8195,Silver,,,Car,,2
14165,Store_8195,,,,,,55
14166,Store_8195,,,,Bicycle,,1
14167,Store_8195,,,,SUV,,2
14168,Store_8198,Black,,,Car,,3
14169,Store_8198,Green,Ford,Explorer,Car,,1
14170,Store_8198,,,,,,126
14171,Store_8207,Black,Honda,,Car,,2
14172,Store_8207,Black,Scion,,Car,,2
14173,Store_8207,Black,Toyota,,Truck,,1
14174,Store_8207,Blue,Mitsubishi,,Car,,1
14175,Store_8207,Gray,Ford,,Car,,1
14176,Store_8207,Silver,GMC,,SUV,,1
14177,Store_8207,Silver,Honda,Accord,Car,,1
14178,Store_8207,Silver,Honda,,Van,,2
14179,Store_8207,Silver,Nissan,Altima,Car,,1
14180,Store_8207,White,Toyota,Venza,Van,,1
14181,Store_8207,White,,,Car,,1
14182,Store_8207,,,,,,214
14183,Store_8210,Beige,Toyota,RAV4,SUV,2000,1
14184,Store_8210,Black,,,SUV,,2
14185,Store_8210,Gray,,,Truck,,1
14186,Store_8210,Green,Ford,Explorer,SUV,1998,1
14187,Store_8210,Red,Dodge,Durango,SUV,,1
14188,Store_8210,Silver,Nissan,,Car,,1
14189,Store_8210,Silver,Toyota,,Car,,1
14190,Store_8210,White,Chevrolet,Traverse,SUV,,2
14191,Store_8210,White,Jeep,Wrangler,Car,,2
14192,Store_8210,White,Nissan,,Car,,2
14193,Store_8210,,,,,,9
14194,Store_8222,Black,BMW,3 Series,SUV,,1
14195,Store_8222,Black,Ford,F-250,Truck,,1
14196,Store_8222,Black,GMC,,SUV,,3
14197,Store_8222,Gold,Chevrolet,TrailBlazer EXT,SUV,2020,2
14198,Store_8222,Gray,Jeep,Grand Cherokee,SUV,,6
14199,Store_8222,Gray,Toyota,Corolla,Car,,4
14200,Store_8222,Gray,Toyota,Highlander,SUV,,3
14201,Store_8222,Gray,,,SUV,,1
14202,Store_8222,Red,Land Rover,,SUV,,1
14203,Store_8222,,,,,,30
14204,Store_8225,Black,Ford,Explorer,SUV,2018,1
14205,Store_8225,Black,Nissan,Altima,Car,2010,2
14206,Store_8225,Black,Nissan,Titan XD,Truck,,1
14207,Store_8225,Gray,Chrysler,Pacifica,Van,,1
14208,Store_8225,Silver,Chevrolet,Impala,Car,2014,1
14209,Store_8225,Silver,Scion,tC,Car,,2
14210,Store_8225,White,Ford,Explorer,SUV,2015,4
14211,Store_8225,White,Toyota,Prius,Car,,1
14212,Store_8225,White,,,Car,2012,1
14213,Store_8225,,,,,,65
14214,Store_8225,,,,Motorcycle,,1
14215,Store_8229,,,,,,20
14216,Store_8229,,,,Car,,3
14217,Store_8229,,,,SUV,,3
14218,Store_8238,Silver,Hyundai,,Car,,1
14219,Store_8238,White,Chrysler,300,Car,,2
14220,Store_8238,White,Toyota,Sienna,Van,,2
14221,Store_8238,,,,,,2
14222,Store_8238,,,,Car,,2
14223,Store_8238,,,,On Foot,,1
14224,Store_8242,Black,,,Car,,2
14225,Store_8242,Black,,,Truck,,2
14226,Store_8242,Gray,,,Car,,4
14227,Store_8242,Gray,,,SUV,,2
14228,Store_8242,Red,Subaru,,Car,,1
14229,Store_8242,Red,,,SUV,,2
14230,Store_8242,Silver,,,SUV,,1
14231,Store_8242,White,Oldsmobile,Alero,Car,2002,1
14232,Store_8242,,,,,,2
14233,Store_8251,Beige,Dodge,Durango,SUV,,2
14234,Store_8251,Black,,,Car,,1
14235,Store_8251,Black,,,SUV,,1
14236,Store_8251,Gold,Jeep,Cherokee,SUV,,1
14237,Store_8251,Gray,Jeep,,SUV,,1
14238,Store_8251,Gray,Kia,,Car,,2
14239,Store_8251,Gray,Toyota,,Car,,2
14240,Store_8251,Gray,,,Minivan,,1
14241,Store_8251,Gray,,,Truck,,2
14242,Store_8251,Silver,,,Car,,2
14243,Store_8251,Silver,,,SUV,,4
14244,Store_8251,White,Dodge,,Car,,4
14245,Store_8251,White,Hyundai,,SUV,,4
14246,Store_8251,White,Scion,tC,Car,,1
14247,Store_8251,,,,,,66
14248,Store_8257,Black,Chrysler,,Car,,3
14249,Store_8257,Black,Ford,Crown Victoria,Car,,2
14250,Store_8257,Blue,Honda,Accord,Car,2002,1
14251,Store_8257,Gray,Chevrolet,Malibu,Car,2010,1
14252,Store_8257,Gray,Honda,Civic,Car,,1
14253,Store_8257,Gray,INFINITI,FX35,SUV,2004,4
14254,Store_8257,Gray,Nissan,,Car,,2
14255,Store_8257,Gray,Toyota,Corolla,Car,2010,1
14256,Store_8257,Red,,,Car,,1
14257,Store_8257,Red,,,SUV,,1
14258,Store_8257,Silver,Chevrolet,Silverado 1500,Truck,2002,3
14259,Store_8257,Silver,Mitsubishi,Lancer,Car,2010,1
14260,Store_8257,Silver,Nissan,Armada,SUV,,1
14261,Store_8257,Silver,Toyota,Camry,Car,2000,1
14262,Store_8257,Silver,Toyota,,Car,,1
14263,Store_8257,White,BMW,,Car,,3
14264,Store_8257,White,INFINITI,M,Car,2009,1
14265,Store_8257,White,,,Car,,1
14266,Store_8257,,,,,,120
14267,Store_8258,,,,,,93
14268,Store_8263,Black,Toyota,Corolla,Car,,1
14269,Store_8263,Red,Volkswagen,Jetta,Car,,2
14270,Store_8263,White,Jeep,Wrangler,Car,,1
14271,Store_8263,,,,,,56
14272,Store_8269,Black,BMW,3 Series,Car,2021,1
14273,Store_8269,Black,Chevrolet,,SUV,,1
14274,Store_8269,Black,Mercedes-Benz,GLK-Class,SUV,2014,2
14275,Store_8269,Blue,BMW,4 Series,SUV,2017,1
14276,Store_8269,Blue,Lexus,,Car,,3
14277,Store_8269,Brown,Nissan,Quest,Minivan,2004,2
14278,Store_8269,Gray,Honda,Accord,Car,2003,1
14279,Store_8269,Gray,,,Car,,3
14280,Store_8269,Purple,Kia,Sorento,SUV,2014,2
14281,Store_8269,Red,Volkswagen,Tiguan,SUV,2021,1
14282,Store_8269,Silver,Nissan,Sentra,Car,,1
14283,Store_8269,White,BMW,X3,SUV,2021,1
14284,Store_8269,White,BMW,,SUV,,2
14285,Store_8269,White,Chevrolet,TrailBlazer,SUV,2005,1
14286,Store_8269,White,Hyundai,Tucson,SUV,2015,1
14287,Store_8269,White,Land Rover,Range Rover,SUV,,1
14288,Store_8269,White,Mercedes-Benz,,Van,,1
14289,Store_8269,White,,,Car,,1
14290,Store_8269,,Nissan,,SUV,,1
14291,Store_8269,,,,,,183
14292,Store_8269,,,,SUV,,1
14293,Store_8276,Beige,Chevrolet,Malibu,Car,2022,1
14294,Store_8276,Beige,Toyota,Highlander,SUV,,1
14295,Store_8276,Black,Chevrolet,Avalanche,Truck,,1
14296,Store_8276,Black,Chevrolet,Camaro,Car,2014,1
14297,Store_8276,Black,Ford,Explorer,SUV,,1
14298,Store_8276,Black,INFINITI,Q50,Car,2014,2
14299,Store_8276,Black,Toyota,Prius,Car,2008,2
14300,Store_8276,Black,,,SUV,,1
14301,Store_8276,Black,,,Van,,2
14302,Store_8276,Blue,Dodge,Caliber,SUV,2008,5
14303,Store_8276,Blue,,,Car,,2
14304,Store_8276,Gray,Chevrolet,Equinox,SUV,2021,2
14305,Store_8276,Gray,Chevrolet,Traverse,SUV,2019,2
14306,Store_8276,Gray,INFINITI,Q60 Coupe,Car,,4
14307,Store_8276,Gray,,,SUV,,1
14308,Store_8276,Red,Chevrolet,Cruze,Car,2017,2
14309,Store_8276,Red,Chevrolet,Trax,SUV,2017,2
14310,Store_8276,Red,,,Car,,3
14311,Store_8276,Red,,,Truck,,2
14312,Store_8276,Silver,,,SUV,,1
14313,Store_8276,White,Jeep,Grand Cherokee,SUV,2017,1
14314,Store_8276,White,Lincoln,,SUV,,1
14315,Store_8276,White,Nissan,Sentra,Car,2016,2
14316,Store_8276,White,Nissan,,SUV,,1
14317,Store_8276,White,Toyota,FJ Cruiser,SUV,2012,1
14318,Store_8276,White,,,Motorcycle,,1
14319,Store_8276,White,,,SUV,,1
14320,Store_8276,White,,,Truck,,2
14321,Store_8276,,,,,,37
14322,Store_8276,,,,Bicycle,,2
14323,Store_8276,,,,Car,,2
14324,Store_8277,Black,Acura,MDX,SUV,,1
14325,Store_8277,Black,Cadillac,,Car,,6
14326,Store_8277,Black,Chrysler,Pacifica,Van,,2
14327,Store_8277,Black,Ford,Explorer,SUV,,1
14328,Store_8277,Black,Ford,,SUV,,1
14329,Store_8277,Black,Toyota,Corolla,Car,,3
14330,Store_8277,Black,,,Car,,1
14331,Store_8277,Black,,,SUV,,1
14332,Store_8277,Black,,,Truck,,1
14333,Store_8277,Blue,Chevrolet,Express,Van,,6
14334,Store_8277,Blue,,,Bicycle,,1
14335,Store_8277,Blue,,,Minivan,,1
14336,Store_8277,Brown,Dodge,,SUV,,3
14337,Store_8277,Gray,Jeep,,Other,,1
14338,Store_8277,Gray,Kia,Sorento,SUV,,2
14339,Store_8277,Gray,Toyota,,Van,,1
14340,Store_8277,Red,Ford,Explorer,SUV,,2
14341,Store_8277,Red,Jeep,,SUV,,1
14342,Store_8277,Silver,Ford,,Car,,1
14343,Store_8277,Silver,Hyundai,Elantra,Car,,2
14344,Store_8277,Silver,Nissan,Rogue,SUV,,4
14345,Store_8277,Silver,,,Car,,2
14346,Store_8277,White,Dodge,Durango,SUV,,1
14347,Store_8277,White,Ford,Windstar,Van,,1
14348,Store_8277,White,GMC,,SUV,,2
14349,Store_8277,White,Hyundai,Sonata,Car,,1
14350,Store_8277,White,,,Car,,1
14351,Store_8277,White,,,SUV,,2
14352,Store_8277,White,,,Van,,6
14353,Store_8277,,Ford,Edge,,,2
14354,Store_8277,,,,,,11
14355,Store_8277,,,,Car,,2
14356,Store_8277,,,,On Foot,,1
14357,Store_8277,,,,SUV,,1
14358,Store_8277,,,,Truck,,1
14359,Store_8280,Black,Nissan,Altima,Car,,1
14360,Store_8280,Brown,,,Car,,2
14361,Store_8280,Red,Dodge,Ram Pickup 1500,Truck,,1
14362,Store_8280,White,Chrysler,,Car,,1
14363,Store_8280,White,Dodge,,Car,,1
14364,Store_8280,,,,,,3
14365,Store_8282,Black,,,Car,,5
14366,Store_8282,Blue,Volkswagen,Jetta,Car,,1
14367,Store_8282,Gray,Chevrolet,,Car,,1
14368,Store_8282,Gray,Honda,Accord,Car,,6
14369,Store_8282,Gray,,,Car,,1
14370,Store_8282,Gray,,,SUV,,1
14371,Store_8282,Silver,Cadillac,,SUV,,1
14372,Store_8282,White,,,Car,,1
14373,Store_8282,White,,,SUV,,1
14374,Store_8282,White,,,Van,,1
14375,Store_8282,,,,,,7
14376,Store_8287,Black,Cadillac,Escalade,SUV,,1
14377,Store_8287,Black,Honda,CR-V,Car,,1
14378,Store_8287,Black,Honda,,SUV,,5
14379,Store_8287,Black,Subaru,,,,2
14380,Store_8287,Blue,Honda,Civic,Car,,1
14381,Store_8287,Blue,Hyundai,Sonata,Car,,1
14382,Store_8287,Blue,Hyundai,Tucson,SUV,,2
14383,Store_8287,Blue,Lexus,,SUV,,2
14384,Store_8287,Blue,Nissan,Altima,Car,,1
14385,Store_8287,Blue,Subaru,,Car,,2
14386,Store_8287,Gold,Nissan,Rogue,SUV,,4
14387,Store_8287,Gold,,,Car,,3
14388,Store_8287,Gray,,,Car,,1
14389,Store_8287,Green,Jeep,,SUV,,2
14390,Store_8287,Maroon,Honda,Accord,Car,,1
14391,Store_8287,Maroon,Honda,Pilot,SUV,,1
14392,Store_8287,Red,Toyota,Camry,,,2
14393,Store_8287,Silver,Chevrolet,Malibu,Car,,2
14394,Store_8287,Silver,Honda,Pilot,SUV,,1
14395,Store_8287,Silver,Lexus,,SUV,,2
14396,Store_8287,Silver,Mercury,,SUV,,1
14397,Store_8287,White,Acura,,Car,,1
14398,Store_8287,White,Chevrolet,,SUV,,2
14399,Store_8287,White,Ford,,SUV,,2
14400,Store_8287,White,GMC,Terrain,SUV,,1
14401,Store_8287,White,Honda,,Car,,2
14402,Store_8287,White,Lexus,GX 460,SUV,,1
14403,Store_8287,White,Nissan,Rogue,SUV,,5
14404,Store_8287,White,,,Car,,2
14405,Store_8287,White,,,SUV,,1
14406,Store_8287,,,,,,14
14407,Store_8287,,,,On Foot,,5
14408,Store_8298,Black,Mazda,,SUV,,1
14409,Store_8298,,,,,,39
14410,Store_8300,Black,Chevrolet,,,,1
14411,Store_8300,Black,Mercedes-Benz,,Car,,2
14412,Store_8300,Blue,Chevrolet,,,,1
14413,Store_8300,Gray,Hyundai,Elantra Coupe,Car,,2
14414,Store_8300,Gray,Toyota,,,,1
14415,Store_8300,Green,Chevrolet,Silverado 1500,,,1
14416,Store_8300,Red,Mazda,,,,2
14417,Store_8300,White,Acura,,,,1
14418,Store_8300,White,Ford,,Truck,,1
14419,Store_8300,White,Toyota,,,,3
14420,Store_8300,,,,,,117
14421,Store_8306,,,,,,245
14422,Store_8309,Red,Ford,,Car,,2
14423,Store_8309,Silver,Honda,CR-V,SUV,2005,4
14424,Store_8309,Silver,,,SUV,,1
14425,Store_8309,White,BMW,3 Series,Car,2010,3
14426,Store_8309,White,Toyota,Corolla,Car,,2
14427,Store_8309,White,,,Car,,1
14428,Store_8309,,,,,,7
14429,Store_8309,,,,Bicycle,,1
14430,Store_8309,,,,On Foot,,2
14431,Store_8309,,,,SUV,,1
14432,Store_8316,Black,Mercedes-Benz,,Car,,1
14433,Store_8316,Gray,Chevrolet,Malibu,Car,,3
14434,Store_8316,Gray,Kia,Stinger,Car,,1
14435,Store_8316,Gray,,,SUV,,2
14436,Store_8316,White,Chevrolet,Avalanche,Truck,,2
14437,Store_8316,White,Ford,F-150,Truck,,1
14438,Store_8316,White,Jeep,Cherokee,SUV,,3
14439,Store_8316,,,,,,13
14440,Store_8322,Maroon,Ford,Explorer,SUV,,1
14441,Store_8322,,,,,,12
14442,Store_8323,Black,BMW,5 Series,Car,,1
14443,Store_8323,Black,Nissan,Maxima,Car,2018,2
14444,Store_8323,Gray,Chevrolet,Camaro,Car,2010,2
14445,Store_8323,Gray,Honda,Accord,Car,,2
14446,Store_8323,Gray,Nissan,,,,2
14447,Store_8323,,,,,,101
14448,Store_8324,Gray,Jeep,Cherokee,SUV,2011,2
14449,Store_8324,Gray,Jeep,Grand Cherokee,SUV,,1
14450,Store_8324,Silver,Chrysler,PT Cruiser,Car,,2
14451,Store_8324,Silver,,,SUV,,2
14452,Store_8324,White,Toyota,Tacoma,Truck,,1
14453,Store_8324,White,,,Car,,2
14454,Store_8324,White,,,SUV,,2
14455,Store_8324,,,,,,126
14456,Store_8329,Black,Volvo,XC90,SUV,,6
14457,Store_8329,Green,Kia,Sedona,Minivan,2005,1
14458,Store_8329,Red,Dodge,Dakota,Truck,,1
14459,Store_8329,,,,,,38
14460,Store_8329,,,,Van,,2
14461,Store_8344,Silver,Lexus,,SUV,,1
14462,Store_8344,,,,,,33
14463,Store_8352,Blue,Ford,Expedition,SUV,,4
14464,Store_8352,Gold,Chevrolet,Cobalt,Car,2006,1
14465,Store_8352,Gray,,,SUV,,1
14466,Store_8352,Maroon,Honda,Odyssey,Minivan,,1
14467,Store_8352,Silver,,,Car,,4
14468,Store_8352,White,Honda,Accord,Car,1996,2
14469,Store_8352,White,Lincoln,MKX,SUV,,4
14470,Store_8352,,,,,,21
14471,Store_8352,,,,On Foot,,3
14472,Store_8353,Beige,Chevrolet,Malibu,Car,2008,1
14473,Store_8353,Silver,Dodge,Avenger,Car,2010,2
14474,Store_8353,Silver,Ford,Focus,Car,,1
14475,Store_8353,Silver,Kia,,Car,,1
14476,Store_8353,,,,,,6
14477,Store_8360,Gold,,,Car,,1
14478,Store_8360,Gold,,,Truck,,1
14479,Store_8360,Gray,Ford,Edge,SUV,2017,3
14480,Store_8360,Gray,,,Car,,3
14481,Store_8360,Gray,,,SUV,,1
14482,Store_8360,Green,Hyundai,Sonata,,2009,1
14483,Store_8360,White,,,SUV,,1
14484,Store_8360,,,,,,3
14485,Store_8360,,,,Car,,2
14486,Store_8360,,,,SUV,,2
14487,Store_8369,Black,Ford,F-150,Truck,,2
14488,Store_8369,Gray,Kia,,Car,,2
14489,Store_8369,Gray,,,Car,,2
14490,Store_8369,Green,,,Car,,2
14491,Store_8369,Silver,Honda,Civic,,,1
14492,Store_8369,White,Chevrolet,HHR,Car,2008,1
14493,Store_8369,White,Dodge,Caravan,Minivan,2019,1
14494,Store_8369,,,,,,185
14495,Store_8374,Black,Acura,RDX,SUV,2021,1
14496,Store_8374,Black,Ford,,Truck,,1
14497,Store_8374,Black,Honda,Accord,Car,,1
14498,Store_8374,Black,Kia,Soul,Car,,1
14499,Store_8374,Black,Kia,Soul,SUV,,1
14500,Store_8374,Black,Subaru,Outback,Car,,2
14501,Store_8374,Black,,,Car,,1
14502,Store_8374,Black,,,SUV,,3
14503,Store_8374,Blue,Kia,Sorento,SUV,,4
14504,Store_8374,Gray,Nissan,Altima,Car,,1
14505,Store_8374,Gray,,,SUV,,1
14506,Store_8374,Silver,,,Car,,1
14507,Store_8374,Silver,,,SUV,,2
14508,Store_8374,,,,,,11
14509,Store_8374,,,,Car,,3
14510,Store_8379,Black,Hyundai,,Car,,1
14511,Store_8379,Black,,,SUV,,1
14512,Store_8379,Gray,,,Car,,1
14513,Store_8379,Silver,Nissan,Maxima,Car,,1
14514,Store_8379,Silver,,,Car,,3
14515,Store_8379,White,Acura,,Car,,2
14516,Store_8379,White,Chevrolet,Express,Van,,1
14517,Store_8379,White,Dodge,Ram Pickup 1500,Truck,,3
14518,Store_8379,White,Jeep,Patriot,SUV,,1
14519,Store_8379,White,,,Car,,2
14520,Store_8379,White,,,SUV,,1
14521,Store_8379,,,,,,31
14522,Store_8384,Black,Mercedes-Benz,,Car,,1
14523,Store_8384,Gray,Hyundai,Santa Fe,SUV,,2
14524,Store_8384,Green,Kia,Sportage,SUV,,2
14525,Store_8384,Red,,,SUV,,1
14526,Store_8384,White,Ford,,SUV,,1
14527,Store_8384,White,Jeep,Grand Cherokee,SUV,,3
14528,Store_8384,,,,,,13
14529,Store_8388,,,,,,16
14530,Store_8390,White,INFINITI,,SUV,,2
14531,Store_8390,,,,,,24
14532,Store_8391,Blue,Honda,Accord,,,1
14533,Store_8391,Red,Saturn,ION,Car,,1
14534,Store_8391,Silver,Honda,CR-V,SUV,,1
14535,Store_8391,White,Toyota,RAV4,SUV,,1
14536,Store_8391,,,,,,6
14537,Store_8400,Beige,,,Van,,4
14538,Store_8400,Black,,,Car,,3
14539,Store_8400,Black,,,SUV,,2
14540,Store_8400,Gray,,,Car,,1
14541,Store_8400,Silver,,,Car,,1
14542,Store_8400,White,Hyundai,,SUV,,1
14543,Store_8400,White,Kia,Rio,Car,,1
14544,Store_8400,White,,,Car,,6
14545,Store_8400,,,,,,20
14546,Store_8400,,,,Car,,1
14547,Store_8408,Black,,,Car,,1
14548,Store_8408,Black,,,SUV,,1
14549,Store_8408,Brown,,,SUV,,1
14550,Store_8408,Silver,,,Car,,2
14551,Store_8408,White,,,Van,,1
14552,Store_8408,,,,,,21
14553,Store_8409,Beige,GMC,Envoy,SUV,,1
14554,Store_8409,Black,Chevrolet,,,,3
14555,Store_8409,Black,Hyundai,,Car,,1
14556,Store_8409,Gray,Ford,,SUV,,6
14557,Store_8409,Red,Kia,,Car,,1
14558,Store_8409,Red,Subaru,,SUV,,2
14559,Store_8409,Red,,,Car,,4
14560,Store_8409,Silver,Ford,Escape,SUV,,2
14561,Store_8409,Silver,,,Car,,5
14562,Store_8409,Silver,,,SUV,,1
14563,Store_8409,White,Honda,CR-V,SUV,,4
14564,Store_8409,White,,,SUV,,2
14565,Store_8409,,,,,,10
14566,Store_8409,,,,SUV,,1
14567,Store_8410,Black,,,Car,,9
14568,Store_8410,Black,,,SUV,,1
14569,Store_8410,Blue,Honda,,Car,,1
14570,Store_8410,Blue,,,Car,,2
14571,Store_8410,Gold,Kia,Sedona,Minivan,,2
14572,Store_8410,Gold,,,Car,,1
14573,Store_8410,Gray,Honda,Odyssey,Minivan,,1
14574,Store_8410,Gray,Nissan,Rogue,SUV,,2
14575,Store_8410,Gray,,,Car,,1
14576,Store_8410,Gray,,,SUV,,6
14577,Store_8410,Red,,,Car,,1
14578,Store_8410,Red,,,SUV,,2
14579,Store_8410,Silver,Honda,Civic,Car,,1
14580,Store_8410,Silver,,,Car,,1
14581,Store_8410,Silver,,,SUV,,2
14582,Store_8410,White,GMC,Terrain,SUV,,1
14583,Store_8410,White,,,Car,,4
14584,Store_8410,White,,,SUV,,8
14585,Store_8410,,,,,,47
14586,Store_8410,,,,On Foot,,2
14587,Store_8417,Silver,Honda,Odyssey,Minivan,2003,2
14588,Store_8417,,,,,,2
14589,Store_8418,White,Ford,Focus,Car,,4
14590,Store_8418,,,,,,21
14591,Store_8423,Black,Dodge,Challenger,Car,,2
14592,Store_8423,Black,,,Other,,1
14593,Store_8423,Brown,Chevrolet,Silverado 1500,Truck,,1
14594,Store_8423,Green,Ford,Expedition,SUV,,2
14595,Store_8423,Red,Nissan,Altima,Car,,1
14596,Store_8423,Red,,,Truck,,2
14597,Store_8423,White,Chrysler,,Car,,2
14598,Store_8423,White,Toyota,,Truck,,1
14599,Store_8423,,Chevrolet,Tahoe,SUV,2002,1
14600,Store_8423,,,,,,57
14601,Store_8423,,,,Car,,2
14602,Store_8423,,,,SUV,,3
14603,Store_8431,Black,Nissan,Altima,Car,,1
14604,Store_8431,Gray,Nissan,Versa,Car,,1
14605,Store_8431,Gray,Toyota,4Runner,SUV,,1
14606,Store_8431,Gray,,,Car,,1
14607,Store_8431,Gray,,,SUV,,2
14608,Store_8431,White,Ford,E-150,Truck,,1
14609,Store_8431,White,,,Car,,2
14610,Store_8431,,,,,,2
14611,Store_8434,,,,,,108
14612,Store_8437,Blue,Honda,Accord,Car,,2
14613,Store_8437,Gray,Subaru,Crosstrek,SUV,,1
14614,Store_8437,Silver,,,Car,,2
14615,Store_8437,White,Chevrolet,,SUV,,2
14616,Store_8437,White,,,Car,,2
14617,Store_8437,White,,,SUV,,3
14618,Store_8438,Red,INFINITI,,SUV,,2
14619,Store_8438,,,,,,185
14620,Store_8449,Black,Honda,Accord,Car,,1
14621,Store_8449,Black,,,Car,,1
14622,Store_8449,Black,,,Minivan,,2
14623,Store_8449,Maroon,,,Car,,1
14624,Store_8449,Red,Volkswagen,Beetle,Car,,2
14625,Store_8449,Silver,Kia,,SUV,,1
14626,Store_8449,White,Kia,,SUV,,1
14627,Store_8449,,,,,,76
14628,Store_8455,,,,,,72
14629,Store_8458,Black,Nissan,Pathfinder,SUV,,1
14630,Store_8458,Silver,INFINITI,Q45,Car,2005,1
14631,Store_8458,White,Ford,Transit Van,Van,2016,3
14632,Store_8458,White,Hyundai,Palisade,SUV,2022,1
14633,Store_8458,,Nissan,,Car,,1
14634,Store_8458,,,,,,20
14635,Store_8473,Beige,,,SUV,,2
14636,Store_8473,Black,Ford,,Car,,4
14637,Store_8473,Black,Mitsubishi,,SUV,,2
14638,Store_8473,Black,,,SUV,,2
14639,Store_8473,Blue,,,Car,,1
14640,Store_8473,Brown,,,Car,,2
14641,Store_8473,Brown,,,SUV,,2
14642,Store_8473,Brown,,,Truck,,2
14643,Store_8473,Gray,Mazda,,Car,,3
14644,Store_8473,Gray,,,Car,,8
14645,Store_8473,Gray,,,SUV,,2
14646,Store_8473,Red,,,Car,,2
14647,Store_8473,Silver,Dodge,Charger,Car,,1
14648,Store_8473,Silver,Ford,,Car,,2
14649,Store_8473,Silver,,,Car,,2
14650,Store_8473,White,Toyota,,Truck,,2
14651,Store_8473,White,,,Car,,2
14652,Store_8473,White,,,SUV,,6
14653,Store_8473,,,,,,7
14654,Store_8477,Black,,,SUV,,2
14655,Store_8477,Silver,Saturn,VUE,SUV,,2
14656,Store_8477,Silver,,,Car,,4
14657,Store_8477,White,Ford,,SUV,,2
14658,Store_8477,White,,,SUV,,1
14659,Store_8477,,Acura,,Car,,1
14660,Store_8477,,,,,,106
14661,Store_8484,Beige,Buick,,Car,,1
14662,Store_8484,Black,Chevrolet,Impala,Car,,4
14663,Store_8484,Black,GMC,Envoy,SUV,2013,1
14664,Store_8484,Black,Nissan,Altima,Car,2013,1
14665,Store_8484,Black,Nissan,Juke,SUV,2018,2
14666,Store_8484,Black,,,Car,,1
14667,Store_8484,Green,Nissan,Armada,SUV,2008,1
14668,Store_8484,White,Chevrolet,,Truck,,1
14669,Store_8484,White,Ford,Fusion,,2016,1
14670,Store_8484,White,Mercedes-Benz,300-Class,Car,2018,1
14671,Store_8484,White,,,SUV,,2
14672,Store_8484,,,,,,26
14673,Store_8490,Black,Chevrolet,,Truck,,1
14674,Store_8490,Gray,Chevrolet,Tahoe,Car,,1
14675,Store_8490,Gray,Saturn,VUE,SUV,,1
14676,Store_8490,Silver,Toyota,Camry,Car,,2
14677,Store_8490,Silver,Toyota,Corolla,Car,,1
14678,Store_8490,White,Ford,,Van,,1
14679,Store_8490,White,Honda,Accord,Car,,1
14680,Store_8490,,,,,,153
14681,Store_8496,Black,Chevrolet,Silverado 1500,Truck,,2
14682,Store_8496,Black,Dodge,Ram Pickup 1500,Truck,,2
14683,Store_8496,Black,Jeep,Compass,SUV,,2
14684,Store_8496,Black,,,Car,,2
14685,Store_8496,Black,,,SUV,,1
14686,Store_8496,Black,,,Truck,,1
14687,Store_8496,Brown,,,SUV,,2
14688,Store_8496,Gold,Jeep,,SUV,,1
14689,Store_8496,Gold,,,Truck,,1
14690,Store_8496,Gray,Chrysler,,Van,,2
14691,Store_8496,Gray,Honda,Accord,Car,,4
14692,Store_8496,Gray,Honda,Civic,,2007,2
14693,Store_8496,Gray,Nissan,Xterra,SUV,,1
14694,Store_8496,Gray,Nissan,,Car,,2
14695,Store_8496,Green,Jeep,,SUV,,1
14696,Store_8496,Maroon,,,Truck,,2
14697,Store_8496,Red,Toyota,Yaris,Car,,2
14698,Store_8496,Silver,BMW,X7,SUV,,2
14699,Store_8496,Silver,Dodge,Durango,SUV,,1
14700,Store_8496,Silver,Kia,Optima,Car,,1
14701,Store_8496,White,Dodge,,Truck,,1
14702,Store_8496,White,Ford,Focus,Car,2013,2
14703,Store_8496,White,Subaru,,Car,,2
14704,Store_8496,White,Toyota,4Runner,SUV,2018,1
14705,Store_8496,White,Toyota,,Van,,1
14706,Store_8496,White,,,Car,,2
14707,Store_8496,White,,,Van,,3
14708,Store_8496,,,,,,106
14709,Store_8496,,,,Car,,1
14710,Store_8498,Black,Ford,Fusion,Car,,1
14711,Store_8498,Silver,INFINITI,,SUV,,1
14712,Store_8498,,,,,,25
14713,Store_8498,,,,Van,,5
14714,Store_8503,Black,Nissan,Altima,Car,,1
14715,Store_8503,Blue,,,Minivan,,4
14716,Store_8503,Maroon,Toyota,Avalon,Car,2008,1
14717,Store_8503,Red,,,Car,,1
